id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9703551,Ericeira Surf Camp Shared Room for 4 Private Bath,48705887,Nuno,Mafra,Ericeira,38.96182,-9.41708,Shared room,30,1,1,2019-08-09,0.38,6,353
9703918,Rez-de-chaussée au bord de l'océan,34030525,Véronique,Lourinh,Lourinh e Atalaia,39.24313,-9.33683,Entire home/apt,145,3,18,2019-09-08,0.42,3,248
9709427,Double room (suite) great sea view,50129635,José,Mafra,Ericeira,38.95271,-9.40875,Private room,80,1,1,2018-09-18,0.07,18,14
9710017,Center House,19972168,Alcobia,Lisboa,Arroios,38.73307,-9.13564,Entire home/apt,55,2,55,2019-06-15,1.18,3,311
9710450,6 Bed dorm  near center and private swimming pool,50129635,José,Mafra,Ericeira,38.95231,-9.40905,Shared room,20,1,2,2019-01-01,0.13,18,14
9713438,Charming Apartment with Terrace & Pool,14309614,Cattes & Ricardo,Lisboa,Parque das Naes,38.7631,-9.10251,Entire home/apt,80,2,45,2019-10-19,0.97,2,350
9720721,Ericeira - Sta. Marta,24189946,Tomás,Mafra,Ericeira,38.96065,-9.41752,Entire home/apt,65,3,12,2019-07-19,0.31,2,267
9725740,Spirit of 1512 - Deluxe Two-Bedroom Apartment,4094259,Lisbon,Lisboa,So Vicente,38.71523,-9.12393,Entire home/apt,183,3,32,2019-10-04,0.70,6,312
9725888,"The Surfers Lookout, Ribamar, Ericeira",24450313,Anna,Mafra,Santo Isidoro,39.00574,-9.42028,Private room,26,1,61,2019-09-19,1.29,3,365
9726033,"WOOD HOUSE, charming neighborhood",14148875,Margarida,Lisboa,Estrela,38.70698,-9.16653,Entire home/apt,60,2,78,2019-10-10,1.94,1,2
9728149,Apartamento solarengo famíliar,50202699,Ana,Lisboa,Alvalade,38.7485,-9.13786,Entire home/apt,99,2,1,2015-12-27,0.02,1,298
9728673,6- Beautiful bedroom at Rato,11663712,Francisco,Lisboa,Santo Antnio,38.71796,-9.15421,Private room,25,15,1,2016-01-05,0.02,17,0
9732518,En-suite bathroom Room in Graça,7075463,Ilaria,Lisboa,So Vicente,38.7166,-9.13024,Private room,18,1,1,2016-01-24,0.02,1,0
